Gender,FINAL STUDENT WEIGHT,National Centre 6-digit Code,Out-of-School Study Time - Homework,Out-of-School Study Time - With Parent,Out-of-School Study Time - Computer,OECD country,No of ALL <class period> a week,Student-Teacher Relation - Get Along with Teachers,Mother<Highest Schooling>,Father<Highest Schooling>,Truancy - Late for School,Truancy - Skip whole school day,Truancy - Skip classes within school day,father Highest Schooling
Male,27.2165,Netherlands,1.0,1.0,4.0,OECD,31.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,14.5492,Italy,24.0,1.0,1.0,OECD,32.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,2.9466,Canada ,1.0,0.0,0.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,20.3938,Mexico ,5.0,0.0,4.0,OECD,35.0,Agree,She did not complete <ISCED level 1> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,89.5053,Colombia ,2.0,0.0,1.0,Non-OECD,30.0,,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,9.0122,Switzerland,5.0,0.0,0.0,OECD,34.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,23.2734,Tunisia,3.0,0.0,0.0,Non-OECD,32.0,Strongly disagree,She did not complete <ISCED level 1> ,He did not complete <ISCED level 1> ,Five or more times  ,None  ,1.0,less than level 1
Male,10.4313,United Kingdom (excl.Scotland) ,2.0,0.0,0.0,OECD,25.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,172.9172,Turkey ,2.0,1.0,0.0,OECD,30.0,Strongly agree,She did not complete <ISCED level 1> ,<ISCED level 1> ,One or two times  ,One or two times  ,1.0,level 1
Female,11.1128,Mexico ,2.0,0.0,0.0,OECD,20.0,,<ISCED level 1> ,<ISCED level 2> ,None  ,One or two times  ,1.0,level 2
Male,32.7438,Spain,7.0,2.0,0.0,OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,18.3546,China (Shanghai) ,10.0,0.0,0.0,Non-OECD,37.0,Agree,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,4.3169,Denmark,13.0,1.0,3.0,OECD,22.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,10.5708,Norway ,13.0,2.0,2.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,7.4476,Canada ,1.0,0.0,0.0,OECD,15.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,2.3143,Switzerland,5.0,0.0,0.0,OECD,33.0,,,"<ISCED level 3B, 3C> ",None  ,One or two times  ,2.0,level 3
Female,2.6912,Switzerland,10.0,2.0,4.0,OECD,34.0,,<ISCED level 3A> ,<ISCED level 1> ,None  ,None  ,2.0,level 1
Male,29.3198,Australia,7.0,0.0,0.0,OECD,25.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,230.708,Indonesia,3.0,2.0,2.0,Non-OECD,15.0,,She did not complete <ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,5.7307,Lithuania,8.0,1.0,1.0,Non-OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,12.4526,Spain,1.0,3.0,2.0,OECD,30.0,Strongly agree,<ISCED level 2> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,1.0,Qatar,14.0,1.0,1.0,Non-OECD,32.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,23.7005,Greece ,24.0,,,OECD,32.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Female,1.6182,Australia,1.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 2> ,<ISCED level 1> ,None  ,One or two times  ,1.0,level 1
Female,3.9766,Spain,7.0,2.0,3.0,OECD,30.0,Disagree,<ISCED level 2> ,<ISCED level 2> ,None  ,One or two times  ,3.0,level 2
Female,32.9136,Colombia ,2.0,,1.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,20.35,Israel ,1.0,0.0,0.0,OECD,38.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,2.0,level 3
Female,12.9627,Belgium,3.0,0.0,1.0,OECD,36.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,165.9107,Brazil ,2.0,0.0,0.0,Non-OECD,25.0,,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,16.6876,Mexico ,10.0,1.0,3.0,OECD,38.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,177.719,Turkey ,1.0,0.0,0.0,OECD,35.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Female,25.2966,Italy,20.0,0.0,5.0,OECD,27.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,12.878,Australia,2.0,0.0,2.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,193.995,Mexico ,0.0,0.0,0.0,OECD,35.0,Agree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,447.9537,Indonesia,3.0,2.0,1.0,Non-OECD,9.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,111.9069,Republic of Korea,5.0,0.0,3.0,OECD,33.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,10.677,New Zealand,15.0,0.0,0.0,OECD,25.0,Agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,80.2399,Poland ,2.0,0.0,0.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,7.1827,Uruguay,10.0,1.0,1.0,Non-OECD,44.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.12,Iceland,1.0,1.0,4.0,OECD,29.0,Disagree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Female,1.0741,Canada ,8.0,1.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,78.6666,Poland ,15.0,2.0,15.0,OECD,41.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.2353,Finland,,0.0,5.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,14.911,Perm (Russian Federation),9.0,9.0,9.0,Non-OECD,35.0,Disagree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Female,75.2303,Argentina,4.0,0.0,0.0,Non-OECD,20.0,Strongly agree,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Male,5.9762,Albania,7.0,0.0,3.0,Non-OECD,32.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,1.2192,Switzerland,2.0,1.0,1.0,OECD,26.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,11.9662,Italy,6.0,,,OECD,32.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,1.0,Qatar,5.0,0.0,0.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,14.25,Mexico ,3.0,1.0,2.0,OECD,10.0,Strongly agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,46.7086,Chile,2.0,1.0,2.0,OECD,45.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,32.9185,Canada ,5.0,0.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,12.2248,Mexico ,8.0,0.0,4.0,OECD,35.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Female,1.1034,United Arab Emirates ,5.0,1.0,1.0,Non-OECD,30.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,Three or four times  ,None  ,2.0,level 3
Female,22.1143,Czech Republic ,2.0,0.0,0.0,OECD,32.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,2.0,level 3
Female,8.0031,Croatia,5.0,3.0,0.0,Non-OECD,33.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,28.9479,Italy,3.0,1.0,0.0,OECD,32.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,One or two times  ,One or two times  ,2.0,level 3
Male,4.1738,United Arab Emirates ,1.0,0.0,0.0,Non-OECD,45.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,1.4521,Switzerland,5.0,2.0,0.0,OECD,39.0,Disagree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,62.7803,Chinese Taipei ,1.0,0.0,0.0,Non-OECD,40.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,17.779,Hungary,3.0,0.0,1.0,OECD,40.0,Agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,71.8233,Mexico ,10.0,0.0,0.0,OECD,39.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,128.0609,United Kingdom (excl.Scotland) ,10.0,0.0,2.0,OECD,25.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,8.1482,Chile,19.0,5.0,5.0,OECD,45.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,1.0018,Qatar,,0.0,,Non-OECD,24.0,Disagree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,51.7075,Netherlands,4.0,0.0,0.0,OECD,30.0,,<ISCED level 1> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,8.145,Croatia,12.0,1.0,3.0,Non-OECD,33.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,2.0872,Estonia,2.0,0.0,1.0,OECD,24.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,208.3259,Viet Nam ,8.0,1.0,1.0,Non-OECD,30.0,Agree,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,16.0476,Canada ,15.0,2.0,0.0,OECD,20.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,188.9032,Turkey ,1.0,0.0,1.0,OECD,45.0,Disagree,<ISCED level 1> ,<ISCED level 1> ,None  ,Five or more times  ,3.0,level 1
Female,9.4704,Finland,6.0,0.0,1.0,OECD,31.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,32.1803,Mexico ,6.0,0.0,0.0,OECD,28.0,,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Female,13.1991,Belgium,16.0,0.0,0.0,OECD,32.0,Disagree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,13.4003,Norway ,7.0,4.0,5.0,OECD,72.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,2.9641,Latvia ,20.0,1.0,1.0,Non-OECD,36.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,9.7755,Croatia,4.0,1.0,1.0,Non-OECD,34.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Male,23.8724,Tunisia,2.0,3.0,2.0,Non-OECD,25.0,Strongly disagree,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,81.781,Spain,12.0,0.0,0.0,OECD,30.0,,<ISCED level 2> ,<ISCED level 2> ,Three or four times  ,One or two times  ,4.0,level 2
Female,3.7381,Spain,3.0,0.0,2.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,18.4374,Sweden ,0.0,0.0,0.0,OECD,23.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,4.3505,Australia,5.0,4.0,1.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,10.5534,New Zealand,3.0,0.0,0.0,OECD,30.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,10.9312,Norway ,2.0,0.0,2.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,18.0033,Italy,5.0,0.0,0.0,OECD,27.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,17.3255,Italy,20.0,0.0,0.0,OECD,27.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,One or two times  ,1.0,level 2
Male,420.7517,Indonesia,2.0,1.0,2.0,Non-OECD,10.0,Strongly agree,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,37.8573,Netherlands,11.0,1.0,3.0,OECD,37.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,9.9065,Bulgaria ,1.0,0.0,0.0,Non-OECD,30.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,1.3158,Iceland,2.0,0.0,1.0,OECD,7.0,,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,192.6982,Viet Nam ,5.0,0.0,1.0,Non-OECD,27.0,Agree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,5.5246,Slovenia ,2.0,0.0,1.0,OECD,40.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,22.3925,Mexico ,10.0,0.0,30.0,OECD,31.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,6.4853,Switzerland,5.0,0.0,1.0,OECD,35.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,76.0512,United States of America ,5.0,0.0,0.0,Non-OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,18.5202,Hungary,10.0,0.0,0.0,OECD,39.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,118.0376,United Kingdom (excl.Scotland) ,3.0,0.0,2.0,OECD,25.0,Strongly agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,1.0,level 3
Male,1.8901,Estonia,5.0,0.0,4.0,OECD,33.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,3.0,level 3
Female,55.6109,Spain,28.0,0.0,4.0,OECD,30.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,12.1843,Italy,10.0,3.0,1.0,OECD,27.0,,<ISCED level 2> ,<ISCED level 2> ,None  ,One or two times  ,2.0,level 2
Female,15.9153,Canada ,1.0,0.0,1.0,OECD,25.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Female,13.5488,Belgium,6.0,1.0,0.0,OECD,34.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,25.2013,Tunisia,4.0,2.0,10.0,Non-OECD,28.0,Agree,<ISCED level 1> ,<ISCED level 1> ,None  ,None  ,1.0,level 1
Male,6.716,Denmark,2.0,0.0,1.0,OECD,28.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,2.5106,Estonia,3.0,0.0,2.0,OECD,35.0,,"<ISCED level 3B, 3C> ",<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,31.5002,Mexico ,5.0,0.0,3.0,OECD,33.0,,<ISCED level 2> ,<ISCED level 2> ,Five or more times  ,None  ,1.0,level 2
Female,2.9781,Spain,5.0,1.0,2.0,OECD,30.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.0,Qatar,3.0,3.0,5.0,Non-OECD,8.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,59.2691,Colombia ,10.0,0.0,0.0,Non-OECD,15.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,1.0,Macao-China,5.0,26.0,2.0,Non-OECD,45.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,9.6576,Singapore,14.0,0.0,0.0,Non-OECD,28.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,7.0592,Jordan ,1.0,1.0,1.0,Non-OECD,30.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,,2.0,level 3
Male,81.7855,Malaysia ,7.0,7.0,,Non-OECD,58.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,2.0,level 3
Male,2.4437,Denmark,1.0,0.0,1.0,OECD,28.0,,<ISCED level 1> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,3.4316,Ireland,7.0,0.0,0.0,OECD,45.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,10.1492,Bulgaria ,4.0,,1.0,Non-OECD,33.0,,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,15.8723,Belgium,2.0,2.0,0.0,OECD,34.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,24.8053,Italy,2.0,0.0,0.0,OECD,32.0,,<ISCED level 2> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,47.1083,Netherlands,5.0,0.0,2.0,OECD,31.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,179.3559,Russian Federation ,12.0,5.0,4.0,Non-OECD,34.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,One or two times  ,1.0,level 3
Male,41.5662,Spain,4.0,0.0,0.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,18.1828,Israel ,4.0,1.0,0.0,OECD,50.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,2.0,level 3
Female,8.6595,United Kingdom (excl.Scotland) ,4.0,2.0,2.0,OECD,30.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,4.0518,Switzerland,3.0,0.0,0.0,OECD,49.0,,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Male,187.6238,Germany,4.0,0.0,0.0,OECD,31.0,Agree,<ISCED level 2> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,97.0331,United Kingdom (excl.Scotland) ,3.0,1.0,0.0,OECD,25.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,One or two times  ,1.0,level 3
Female,13.7216,New Zealand,9.0,0.0,2.0,OECD,20.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,1.0018,Qatar,15.0,0.0,0.0,Non-OECD,24.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,One or two times  ,1.0,level 3
Male,16.5586,Switzerland,1.0,0.0,0.0,OECD,38.0,,"<ISCED level 3B, 3C> ",<ISCED level 2> ,One or two times  ,None  ,2.0,level 2
Male,18.8607,Mexico ,2.0,1.0,1.0,OECD,27.0,,<ISCED level 2> ,He did not complete <ISCED level 1> ,None  ,None  ,1.0,less than level 1
Male,2.5589,Slovenia ,7.0,0.0,0.0,OECD,32.0,Strongly agree,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,1.0536,Montenegro ,2.0,0.0,1.0,Non-OECD,32.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,16.9989,Greece ,2.0,0.0,1.0,OECD,32.0,Agree,"<ISCED level 3B, 3C> ",<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,20.375,Mexico ,1.0,1.0,1.0,OECD,5.0,Agree,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,One or two times  ,2.0,level 2
Female,16.1077,Denmark,3.0,1.0,1.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,8.5443,United Kingdom (excl.Scotland) ,2.0,1.0,0.0,OECD,26.0,Agree,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,9.0169,Switzerland,10.0,1.0,0.0,OECD,27.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Female,30.3778,Australia,7.0,0.0,3.0,OECD,19.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,18.892,Colombia ,,4.0,,Non-OECD,12.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,Three or four times  ,None  ,1.0,level 3
Male,40.4636,Chile,3.0,0.0,0.0,OECD,42.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,35.2799,Australia,15.0,0.0,15.0,OECD,35.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,14.6068,Belgium,11.0,0.0,1.0,OECD,31.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,11.5238,Bulgaria ,4.0,0.0,0.0,Non-OECD,34.0,Agree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",Five or more times  ,None  ,2.0,level 3
Male,50.2157,Mexico ,5.0,2.0,1.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Female,9.099,Italy,8.0,0.0,0.0,OECD,33.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,97.1975,United States of America ,3.0,2.0,0.0,Non-OECD,6.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,Five or more times  ,1.0,level 3
Male,12.7587,New Zealand,20.0,4.0,2.0,OECD,25.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,8.3418,Croatia,8.0,0.0,0.0,Non-OECD,38.0,,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,31.6789,Portugal ,6.0,3.0,2.0,OECD,20.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,One or two times  ,2.0,level 2
Female,1.9904,Estonia,20.0,0.0,1.0,OECD,32.0,Agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Female,27.7095,Tunisia,,,,Non-OECD,33.0,,,He did not complete <ISCED level 1> ,One or two times  ,,1.0,less than level 1
Male,5.077,Mexico ,1.0,3.0,2.0,OECD,7.0,Agree,<ISCED level 1> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Female,11.4888,Australia,2.0,0.0,0.0,OECD,35.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,None  ,1.0,level 3
Male,537.9184,Russian Federation ,14.0,2.0,3.0,Non-OECD,36.0,,<ISCED level 3A> ,<ISCED level 3A> ,Five or more times  ,None  ,1.0,level 3
Female,6.1377,Spain,10.0,0.0,0.0,OECD,30.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Female,4.6038,United Arab Emirates ,4.0,4.0,6.0,Non-OECD,7.0,,She did not complete <ISCED level 1> ,He did not complete <ISCED level 1> ,None  ,One or two times  ,1.0,less than level 1
Female,19.4221,Australia,12.0,0.0,0.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 1> ,None  ,,1.0,level 1
Male,89.1841,Mexico ,14.0,7.0,21.0,OECD,27.0,Agree,<ISCED level 3A> ,<ISCED level 2> ,One or two times  ,None  ,1.0,level 2
Male,5.326,Switzerland,4.0,0.0,0.0,OECD,35.0,Strongly agree,<ISCED level 3A> ,<ISCED level 3A> ,None  ,None  ,1.0,level 3
Male,21.7085,Canada ,2.0,0.0,0.0,OECD,20.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,2.0,level 3
Male,1.0357,Montenegro ,1.0,0.0,0.0,Non-OECD,34.0,Agree,<ISCED level 2> ,"<ISCED level 3B, 3C> ",One or two times  ,None  ,1.0,level 3
Male,1.0435,Montenegro ,1.0,3.0,2.0,Non-OECD,28.0,,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",None  ,None  ,2.0,level 3
Female,7.28,Spain,14.0,2.0,1.0,OECD,30.0,,<ISCED level 3A> ,"<ISCED level 3B, 3C> ",None  ,None  ,1.0,level 3
Male,188.9032,Turkey ,8.0,0.0,0.0,OECD,45.0,Strongly disagree,<ISCED level 1> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Female,9.3703,Italy,10.0,0.0,1.0,OECD,32.0,Agree,<ISCED level 2> ,<ISCED level 3A> ,None  ,Three or four times  ,1.0,level 3
Male,24.5949,Brazil ,1.0,2.0,2.0,Non-OECD,20.0,,<ISCED level 2> ,<ISCED level 3A> ,Five or more times  ,One or two times  ,2.0,level 3
Female,14.2935,Finland,2.0,0.0,0.0,OECD,34.0,Disagree,"<ISCED level 3B, 3C> ","<ISCED level 3B, 3C> ",One or two times  ,None  ,2.0,level 3
Female,4.6381,Australia,5.0,0.0,0.0,OECD,40.0,,<ISCED level 2> ,<ISCED level 3A> ,Five or more times  ,Three or four times  ,1.0,level 3
Female,6.5431,Canada ,0.0,0.0,0.0,OECD,5.0,,<ISCED level 3A> ,<ISCED level 3A> ,One or two times  ,One or two times  ,1.0,level 3
Female,188.3714,Turkey ,9.0,0.0,5.0,OECD,35.0,Agree,<ISCED level 3A> ,<ISCED level 1> ,One or two times  ,None  ,1.0,level 1
Male,2.3219,Italy,7.0,0.0,0.0,OECD,27.0,,<ISCED level 3A> ,<ISCED level 2> ,None  ,None  ,1.0,level 2
Male,11.0732,Mexico ,5.0,1.0,5.0,OECD,9.0,,<ISCED level 2> ,<ISCED level 2> ,One or two times  ,One or two times  ,,level 2
